,horse_id,父,父父,父父父,父父父父,父父父父父,父父父父母,父父父母,父父父母父,父父父母母,父父母,父父母父,父父母父父,父父母父母,父父母母,父父母母父,父父母母母,父母,父母父,父母父父,父母父父父,父母父父母,父母父母,父母父母父,父母父母母,父母母,父母母父,父母母父父,父母母父母,父母母母,父母母母父,父母母母母,母,母父,母父父,母父父父,母父父父父,母父父父母,母父父母,母父父母父,母父父母母,母父母,母父母父,母父母父父,母父母父母,母父母母,母父母母父,母父母母母,母母,母母父,母母父父,母母父父父,母母父父母,母母父母,母母父母父,母母父母母,母母母,母母母父,母母母父父,母母母父母,母母母母,母母母母父,母母母母母
159,1987105759,"ホリスキー
1979 黒鹿毛
[血統][産駒]
Nijinsky系","マルゼンスキー
1974 鹿毛
[血統][産駒]","Nijinsky
1967 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Flaming Page
1959 鹿毛",Bull Page,Flaring Top,"シル
Shill(米)
1970 鹿毛
[血統][産駒]","Buckpasser
1963 鹿毛",Tom Fool,Busanda,"Quill
1956 栗毛",Princequillo,Quick Touch,"オキノバンダ
1970 鹿毛
[血統][産駒]","オンリーフォアライフ
1960 黒鹿毛
[血統][産駒]","Chanteur
1942 黒鹿毛",Chateau Bouscaut,La Diva,"Life Sentence
1949 黒鹿毛",Court Martial,Borobella,"メジロビーナス
1963 栗毛
[血統][産駒]","ガルカドール
1947 栗毛",Djebel,Pharyva,"ヴアレンシアナ
1956",Pharis,Djama,"サリュウジヨウ
1979 芦毛
[血統][産駒]
FNo.[16-b]","カラード
1972 芦毛
[血統][産駒]","ゼダーン
Zeddaan(英)
1965 芦毛
[血統][産駒]","Grey Sovereign
1948 芦毛",Nasrullah,Kong,"Vareta
1953 芦毛",Vilmorin,Veronique,"Embellie
1962 黒鹿毛
[血統][産駒]","ヴェンチア
1957 黒鹿毛",Relic,Rose O'Lynn,"But Lovely
1955 鹿毛",Sayajirao,But Beautiful,"ニットウコトブキ
1973 鹿毛
[血統][産駒]","ハードリドン
Hard Ridden(英)
1955 黒鹿毛
[血統][産駒]","Hard Sauce
1948 鹿毛",Ardan,Saucy Bella,"Toute Belle
1947 鹿毛",Admiral Drake,Chatelaine,"テルギク
1963 芦毛
[血統][産駒]","ラッシー
1956 芦毛",Palestine,Clovelly,"ノースヴイクスン
1954",Borealis,Bronze Vixen
160,1997104234,"サッカーボーイ
1985 栃栗毛
[血統][産駒]
Fine Top系","ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]","Sanctus
1960 黒鹿毛
[血統][産駒]","Fine Top
1949 黒鹿毛",Fine Art,Toupie,"Sanelta
1954 鹿毛",Tourment,Satanella,"Doronic
1960 栗毛
[血統][産駒]","Worden
1949 栗毛",Wild Risk,Sans Tares,"Dulzetta
1954 栗毛",Bozzetto,Dulcimer,"ダイナサッシュ
1979 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"ロイヤルサッシュ
Royal Sash(英)
1966 鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛",Nasrullah,Blue Gem,"Sash of Honour
1957 栗毛",Prince Chevalier,Sylko,"ワンアイドバンブー
1991 黒鹿毛
[血統][産駒]
FNo.[4-g]","ブライアンズタイム
Brian's Time(米)
1985 黒鹿毛
[血統][産駒]","Roberto
1969 鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Bramalea
1959 黒鹿毛",Nashua,Rarelea,"Kelley's Day
1977 鹿毛
[血統][産駒]","Graustark
1963 栗毛",Ribot,Flower Bowl,"Golden Trail
1958 黒鹿毛",Hasty Road,Sunny Vale,"ドロレスバンブー
1984 青鹿毛
[血統][産駒]","ジョンティオンブル
Gentilhombre(英)
1973 栗毛
[血統][産駒]","No Mercy
1968 芦毛",フォルティノ,Crowning Mercy,"Kirisana
1966 栗毛",Kribi,Tolosana,"シエンバンブー
1974 黒鹿毛
[血統][産駒]","ヴェンチア
1957 黒鹿毛",Relic,Rose O'Lynn,"ブラックバンブー
1966 鹿毛",ザラズーストラ,月里
161,2012104407,"キングカメハメハ
2001 鹿毛
[血統][産駒]
Mr. Prospector系","Kingmambo
(米)
1990 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛
[血統][産駒]","Raise a Native
1961 栗毛",Native Dancer,Raise You,"Gold Digger
1962 鹿毛",Nashua,Sequence,"Miesque
1984 鹿毛
[血統][産駒]","Nureyev
1977 鹿毛",Northern Dancer,Special,"Pasadoble
1979 鹿毛",Prove Out,Santa Quilla,"マンファス
Manfath(愛)
1991 黒鹿毛
[血統][産駒]","ラストタイクーン
Last Tycoon(愛)
1983 黒鹿毛
[血統][産駒]","トライマイベスト
1975 鹿毛",Northern Dancer,Sex Appeal,"Mill Princess
1977 鹿毛",Mill Reef,Irish Lass,"Pilot Bird
1983 鹿毛
[血統][産駒]","Blakeney
1966 鹿毛",Hethersett,Windmill Girl,"The Dancer
1977 鹿毛",Green Dancer,Khazaeen,"マドモアゼルドパリ
2001 芦毛
[血統][産駒]
FNo.[5-e]","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"アドマイス
Admise(仏)
1992 芦毛
[血統][産駒]","Highest Honor
1983 芦毛
[血統][産駒]","Kenmare
1975 芦毛",Kalamoun,Belle of Ireland,"High River
1978 鹿毛",Riverman,Hairbrush,"Admiration
1978 鹿毛
[血統][産駒]","Kashmir
1963 黒鹿毛",Tudor Melody,Queen of Speed,"Prue
1968 芦毛",Nasram,Paracelle
162,1989106366,"パドスール
Pas de Seul(英)
1979 鹿毛
[血統][産駒]
Mill Reef系","Mill Reef
1968 鹿毛
[血統][産駒]","Never Bend
1960 鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Lalun
1952 鹿毛",Djeddah,Be Faithful,"Milan Mill
1962 鹿毛
[血統][産駒]","Princequillo
1940 鹿毛",Prince Rose,Cosquilla,"Virginia Water
1953 芦毛",Count Fleet,Red Ray,"Thereby
1965 黒鹿毛
[血統][産駒]","Star Moss
1960 栗毛
[血統][産駒]","Mossborough
1947 栗毛",Nearco,All Moonshine,"Star of France
1947 鹿毛",William of Valence,Allied Girl,"Besides
1952 鹿毛
[血統][産駒]","Naucide
1945 黒鹿毛",Bellini,Nogara,"Bees Knees
1939 鹿毛",Easton,Bulolo,"タケノダンサー
1971 栗毛
[血統][産駒]
FNo.[2-f]","チャイナロック
China Rock(英)
1953 栃栗毛
[血統][産駒]","Rockefella
1941 黒鹿毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Rockfel
1935 鹿毛",Felstead,Rockliffe,"May Wong
1934 栗毛
[血統][産駒]","Rustom Pasha
1927 黒鹿毛",Son-in-Law,Cos,"Wezzan
1924 栗毛",Friar Marcus,Woodsprite,"ラダンスーズ
La Danseuse(英)
1964 鹿毛
[血統][産駒]","Le Levanstell
1957 鹿毛
[血統][産駒]","Le Lavandou
1944 鹿毛",Djebel,Lavande,"Stella's Sister
1950 栗毛",Ballyogan,My Aid,"Star Dancer
1954 黒鹿毛
[血統][産駒]","Arctic Star
1942 黒鹿毛",Nearco,Serena,"Dancing Time
1938 鹿毛",Colombo,Show Girl
163,1998110046,"Candy Stripes
1982 栗毛
[血統][産駒]
Blushing Groom系","Blushing Groom
(仏)
1974 栗毛
[血統][産駒]","Red God
1954 栗毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Spring Run
1948 鹿毛",Menow,Boola Brook,"Runaway Bride
1962 鹿毛
[血統][産駒]","Wild Risk
1940 鹿毛",Rialto,Wild Violet,"Aimee
1957 鹿毛",Tudor Minstrel,Emali,"バブルカンパニー
Bubble Company(仏)
1977 栗毛
[血統][産駒]","Lyphard
1969 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Goofed
1960 栗毛",Court Martial,Barra,"Prodice
1969 栗毛
[血統][産駒]","Prominer
1962 栗毛",Beau Sabreur,Snob Hill,"Euridice
1962 栗毛",Tabriz,Euroclydon,"Ocean Bay
1989 鹿毛
[血統][産駒]
FNo.[16-c]","Groovy
1983 栗毛
[血統][産駒]","Norcliffe
1973 鹿毛
[血統][産駒]","Buckpasser
1963 鹿毛",Tom Fool,Busanda,"Drama School
1966 栗毛",Northern Dancer,Stalina,"Tinnitus
1975 栗毛
[血統][産駒]","Restless Wind
1956 栗毛",Windy City,Lump Sugar,"Dors
1959 栗毛",Corporal,Cathy,"Lichi
1980 鹿毛
[血統][産駒]","Paderoso
1966 栗毛
[血統][産駒]","Crozier
1958 鹿毛",My Babu,Miss Olympia,"Ocean Maid
1961 芦毛",Sailor,Hyperi,"Anchisamira
1972 鹿毛
[血統][産駒]","Snow Track
1960 鹿毛",Snow Cat,Miss England,"Escarcelle
1964",Copernic,Escale
164,1989108577,"Vice Regent
1967 栗毛
[血統][産駒]
Northern Dancer系","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛
[血統][産駒]","Nearco
1935 黒鹿毛",Pharos,Nogara,"Lady Angela
1944 栗毛",Hyperion,Sister Sarah,"Natalma
1957 鹿毛
[血統][産駒]","Native Dancer
1950 芦毛",Polynesian,Geisha,"Almahmoud
1947 栗毛",Mahmoud,Arbitrator,"Victoria Regina
1958 栗毛
[血統][産駒]","Menetrier
1944 黒鹿毛
[血統][産駒]","Fair Copy
1934 黒鹿毛",Fairway,Composure,"La Melodie
1939 鹿毛",Gold Bridge,La Souriciere,"Victoriana
1952 鹿毛
[血統][産駒]","Windfields
1943 黒鹿毛",Bunty Lawless,Nandi,"Iribelle
1942 鹿毛",Osiris,Belmona,"Castle Royale
1978 鹿毛
[血統][産駒]
FNo.[1-n]","Slady Castle
1969 鹿毛
[血統][産駒]","Tudor Melody
1956 黒鹿毛
[血統][産駒]","Tudor Minstrel
1944 黒鹿毛",Owen Tudor,Sansonnet,"Matelda
1947 黒鹿毛",Dante,Fairly Hot,"Queen of Speed
1950 鹿毛
[血統][産駒]","Blue Train
1944 栗毛",Blue Peter,Sun Chariot,"Bishopscourt
1945 黒鹿毛",His Grace,Jurisdiction,"Dotsie Go
1968 黒鹿毛
[血統][産駒]","Clandestine
1955 黒鹿毛
[血統][産駒]","Double Jay
1944 黒鹿毛",Balladier,Broomshot,"Conniver
1944 黒鹿毛",Discovery,The Schemer,"Gay Rose
1953 鹿毛
[血統][産駒]","Princequillo
1940 鹿毛",Prince Rose,Cosquilla,"Rosegay
1944 鹿毛",Johnstown,Royal Favourite
165,1999101112,"サクラローレル
1991 栃栗毛
[血統][産駒]
Blushing Groom系","Rainbow Quest
1981 鹿毛
[血統][産駒]","Blushing Groom
(仏)
1974 栗毛
[血統][産駒]","Red God
1954 栗毛",Nasrullah,Spring Run,"Runaway Bride
1962 鹿毛",Wild Risk,Aimee,"I Will Follow
1975 鹿毛
[血統][産駒]","Herbager
1956 芦毛",Vandale,Flagette,"Where You Lead
1970 栗毛",Raise a Native,Noblesse,"ローラローラ
Lola Lola(仏)
1985 栗毛
[血統][産駒]","Saint Cyrien
1980 鹿毛
[血統][産駒]","Luthier
1965 黒鹿毛",Klairon,Flute Enchantee,"Sevres
1974 鹿毛",Riverman,Saratoga,"Bold Lady
1974 栗毛
[血統][産駒]","ボールドラツド
1962 栗毛",Bold Ruler,Misty Morn,"Tredam
1966 栗毛",High Treason,Damasi,"リンガスマドンナ
1992 鹿毛
[血統][産駒]
FNo.[C6]","トウショウボーイ
1973 鹿毛
[血統][産駒]","テスコボーイ
Tesco Boy(英)
1963 黒鹿毛
[血統][産駒]","Princely Gift
1951 鹿毛",Nasrullah,Blue Gem,"Suncourt
1952 黒鹿毛",Hyperion,Inquisition,"ソシアルバターフライ
Social Butterfly(米)
1957 鹿毛
[血統][産駒]","Your Host
1947 栗毛",Alibhai,Boudoir,"Wisteria
1948 鹿毛",Easton,Blue Cyprus,"ロードマドンナ
1983 芦毛
[血統][産駒]","シルバーシャーク
1963 芦毛
[血統][産駒]","Buisson Ardent
1953 鹿毛",Relic,Rose O'Lynn,"Palsaka
1954 芦毛",Palestine,Masaka,"チヨウセイ
1967 黒鹿毛
[血統][産駒]","リンボー
1949 鹿毛",War Admiral,Boojie,"スマートクイン
1957 鹿毛",トシシロ,クモツバキ
166,1988107236,"ラッキールーラ
1974 黒鹿毛
[血統][産駒]
Bold Ruler系","ステューペンダス
Stupendous(米)
1963 青毛
[血統][産駒]","Bold Ruler
1954 黒鹿毛
[血統][産駒]","Nasrullah
1940 鹿毛",Nearco,Mumtaz Begum,"Miss Disco
1944 鹿毛",Discovery,Outdone,"Magneto
1953 黒鹿毛
[血統][産駒]","Ambiorix
1946 鹿毛",Tourbillon,Lavendula,"Dynamo
1945 芦毛",Menow,Bransome,"トースト
1959 鹿毛
[血統][産駒]","ハクリョウ
1950 鹿毛
[血統][産駒]","プリメロ
1931 鹿毛",Blandford,Athasi,"第四バツカナムビユーチー
1940 黒鹿毛",ダイオライト,バツカナムビユーチー,"フラワーワイン
Flower Wine(米)
1950 鹿毛
[血統][産駒]","ヴイーノーピユロー
1934 栗毛",Polemarch,Vainilla,"Mimosa
1937 黒鹿毛",Royal Minstrel,Bryonia,"キタノヤシマ
1978 栗毛
[血統][産駒]
FNo.[1-b]","ネプテューヌス
Neptunus(仏)
1961 黒鹿毛
[血統][産駒]","Neptune
1955
[血統][産駒]","Crafty Admiral
1948 鹿毛",Fighting Fox,Admiral's Lady,"Timely Tune
1948 鹿毛",Eight Thirty,Gala Song,"Bastia
1951 鹿毛
[血統][産駒]","Victrix
1934 鹿毛",Kantar,Victory,"Barberybush
1934 栗毛",Ksar,Pervencheres,"ヒンドヤシマ
1967 鹿毛
[血統][産駒]","ヒンドスタン
1946 黒鹿毛
[血統][産駒]","Bois Roussel
1935 黒鹿毛",Vatout,Plucky Liege,"Sonibai
1939 鹿毛",Solario,Udaipur,"ヤシマハロー
1958 栃栗毛
[血統][産駒]","ハロウエー
1940 黒鹿毛",Fairway,Rosy Legend,"第参マンナ
1937 栗毛",シアンモア,マンナ
167,1976101637,"シンザン
1961 鹿毛
[血統][産駒]
Bois Roussel系","ヒンドスタン
1946 黒鹿毛
[血統][産駒]","Bois Roussel
1935 黒鹿毛
[血統][産駒]","Vatout
1926 鹿毛",Prince Chimay,Vasthi,"Plucky Liege
1912 鹿毛",Spearmint,Concertina,"Sonibai
1939 鹿毛
[血統][産駒]","Solario
1922 鹿毛",Gainsborough,Sun Worship,"Udaipur
1929 黒鹿毛",Blandford,Uganda,"ハヤノボリ
1949 栗毛
[血統][産駒]","ハヤタケ
1939 鹿毛
[血統][産駒]","セフト
1932 鹿毛",Tetratema,Voleuse,"飛竜
1929",クラツクマンナン,オーフロラ,"第五バツカナムビユーチー
1941 栗毛
[血統][産駒]","トウルヌソル
1922 鹿毛",Gainsborough,Soliste,"バツカナムビユーチー
1929 鹿毛",シアンモア,第三ビユーチフルドリーマー,"オートトップ
1964 芦毛
[血統][産駒]
FNo.[14-f]","ガルカドール
1947 栗毛
[血統][産駒]","Djebel
1937 鹿毛
[血統][産駒]","Tourbillon
1928 鹿毛",Ksar,Durban,"Loika
1926 栗毛",Gay Crusader,Coeur a Coeur,"Pharyva
1936 鹿毛
[血統][産駒]","Pharos
1920 黒鹿毛",Phalaris,Scapa Flow,"Souryva
1930 鹿毛",Gainsborough,L'Esperance,"フジリュウ
1959 芦毛
[血統][産駒]","パールダイヴァー
1944 鹿毛
[血統][産駒]","Vatellor
1933 鹿毛",Vatout,Lady Elinor,"Pearl Cap
1928 鹿毛",Le Capucin,Pearl Maiden,"シルバーイメージ
1954 芦毛
[血統][産駒]","ステーツマン
1930 黒鹿毛",Blandford,Dail,"イヅタダ
1944 芦毛",トキノチカラ,第弐タイランツクヰーン
168,2011103946,"ハーツクライ
2001 鹿毛
[血統][産駒]
Halo系","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"アイリッシュダンス
1990 鹿毛
[血統][産駒]","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
1976 黒鹿毛",Kalamoun,State Pension,"Severn Bridge
1965 栗毛",Hornbeam,Priddy Fair,"ビューパーダンス
Buper Dance(米)
1983 黒鹿毛
[血統][産駒]","Lyphard
1969 鹿毛",Northern Dancer,Goofed,"My Bupers
1967 黒鹿毛",Bupers,Princess Revoked,"タイムウィルテル
2000 鹿毛
[血統][産駒]
FNo.[13-e]","ブライアンズタイム
Brian's Time(米)
1985 黒鹿毛
[血統][産駒]","Roberto
1969 鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Bramalea
1959 黒鹿毛",Nashua,Rarelea,"Kelley's Day
1977 鹿毛
[血統][産駒]","Graustark
1963 栗毛",Ribot,Flower Bowl,"Golden Trail
1958 黒鹿毛",Hasty Road,Sunny Vale,"フサイチカツラ
1991 鹿毛
[血統][産駒]","Sadler's Wells
(米)
1981 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Fairy Bridge
1975 鹿毛",Bold Reason,Special,"クリスザレディー
Kris the Lady(愛)
1984 鹿毛
[血統][産駒]","Kris
1976 栗毛",Sharpen Up,Doubly Sure,"Azzurrina
1975 栗毛",Knightly Manner,Floradora
169,1990104626,"トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]
ゼダーン系","カンパラ
Kampala(英)
1976 黒鹿毛
[血統][産駒]","Kalamoun
1970 芦毛
[血統][産駒]","ゼダーン
1965 芦毛",Grey Sovereign,Vareta,"Khairunissa
1960 芦毛",Prince Bio,Palariva,"State Pension
1967 鹿毛
[血統][産駒]","オンリーフォアライフ
1960 黒鹿毛",Chanteur,Life Sentence,"Lorelei
1950 鹿毛",Prince Chevalier,Rock Goddess,"Severn Bridge
1965 栗毛
[血統][産駒]","Hornbeam
1953 栗毛
[血統][産駒]","Hyperion
1930 栗毛",Gainsborough,Selene,"Thicket
1947 栗毛",Nasrullah,Thorn Wood,"Priddy Fair
1956 鹿毛
[血統][産駒]","Preciptic
1942 栗毛",Precipitation,Artistic,"Campanette
1948 鹿毛",Fair Trial,Calluna,"ビューパーダンス
Buper Dance(米)
1983 黒鹿毛
[血統][産駒]
FNo.[6-a]","Lyphard
1969 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Goofed
1960 栗毛
[血統][産駒]","Court Martial
1942 栗毛",Fair Trial,Instantaneous,"Barra
1950 栗毛",Formor,La Favorite,"My Bupers
1967 黒鹿毛
[血統][産駒]","Bupers
1961 黒鹿毛
[血統][産駒]","Double Jay
1944 黒鹿毛",Balladier,Broomshot,"Busanda
1947 青毛",War Admiral,Businesslike,"Princess Revoked
1959 黒鹿毛
[血統][産駒]","Revoked
1943 黒鹿毛",Blue Larkspur,Gala Belle,"Miss Muffet
1949 黒鹿毛",Challedon,Bona Via
170,2005102453,"ジャングルポケット
1998 鹿毛
[血統][産駒]
ゼダーン系","トニービン
Tony Bin(愛)
1983 鹿毛
[血統][産駒]","カンパラ
Kampala(英)
1976 黒鹿毛
[血統][産駒]","Kalamoun
1970 芦毛",ゼダーン,Khairunissa,"State Pension
1967 鹿毛",オンリーフォアライフ,Lorelei,"Severn Bridge
1965 栗毛
[血統][産駒]","Hornbeam
1953 栗毛",Hyperion,Thicket,"Priddy Fair
1956 鹿毛",Preciptic,Campanette,"ダンスチャーマー
Dance Charmer(米)
1990 黒鹿毛
[血統][産駒]","Nureyev
1977 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Special
1969 鹿毛",Forli,Thong,"Skillful Joy
1979 栗毛
[血統][産駒]","Nodouble
1965 栗毛",Noholme,Abla-Jay,"Skillful Miss
1974 鹿毛",Daryl's Joy,Poliniss,"アドマイヤサンデー
1995 鹿毛
[血統][産駒]
FNo.[1-p]","サンデーサイレンス
Sunday Silence(米)
1986 青鹿毛
[血統][産駒]","Halo
1969 黒鹿毛
[血統][産駒]","Hail to Reason
1958 黒鹿毛",Turn-to,Nothirdchance,"Cosmah
1953 鹿毛",Cosmic Bomb,Almahmoud,"Wishing Well
1975 鹿毛
[血統][産駒]","Understanding
1963 栗毛",Promised Land,Pretty Ways,"Mountain Flower
1964 鹿毛",Montparnasse,Edelweiss,"ムーンインディゴ
Moon Indigo(米)
1986 鹿毛
[血統][産駒]","El Gran Senor
1981 鹿毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Sex Appeal
1970 栗毛",Buckpasser,Best in Show,"Madelia
1974 栗毛
[血統][産駒]","Caro
1967 芦毛",フォルティノ,Chambord,"Moonmadness
1963 栗毛",Tom Fool,Sunset
171,2007101300,"ファルブラヴ
Falbrav(愛)
1998 鹿毛
[血統][産駒]
Northern Dancer系","Fairy King
1982
[血統][産駒]","Northern Dancer
1961 鹿毛
[血統][産駒]","Nearctic
1954 黒鹿毛",Nearco,Lady Angela,"Natalma
1957 鹿毛",Native Dancer,Almahmoud,"Fairy Bridge
1975 鹿毛
[血統][産駒]","Bold Reason
1968 鹿毛",Hail to Reason,Lalun,"Special
1969 鹿毛",Forli,Thong,"Gift of the Night
1990 黒鹿毛
[血統][産駒]","Slewpy
1980 黒鹿毛
[血統][産駒]","Seattle Slew
1974 黒鹿毛",Bold Reasoning,My Charmer,"Rare Bouquet
1963 栗毛",Prince John,Forest Song,"Little Nana
1975 栗毛
[血統][産駒]","Lithiot
1965 鹿毛",Ribot,Lithia,"Nenana Road
1970 栗毛",Kirkland Lake,Sena,"カンザスガール
1998 栗毛
[血統][産駒]","サンダーガルチ
Thunder Gulch(米)
1992 栗毛
[血統][産駒]","Gulch
1984 鹿毛
[血統][産駒]","Mr. Prospector
1970 鹿毛",Raise a Native,Gold Digger,"Jameela
1976 黒鹿毛",Rambunctious,Asbury Mary,"Line of Thunder
1987 鹿毛
[血統][産駒]","Storm Bird
1978 鹿毛",Northern Dancer,South Ocean,"Shoot a Line
1977 鹿毛",High Line,Death Ray,"Speak Straight
1987 栗毛
[血統][産駒]","In Reality
1964 鹿毛
[血統][産駒]","Intentionally
1956 青毛",Intent,My Recipe,"My Dear Girl
1957 栗毛",Rough'n Tumble,Iltis,"Narrator Type
1977 栗毛
[血統][産駒]","Shecky Greene
1970 鹿毛",Noholme,Lester's Pride,"Arpey
1956 栗毛",River War,Our Louise
172,1990108062,"カッティングブレード
Cutting Blade(愛)
1984 鹿毛
[血統][産駒]
Sharpen Up系","Sharpo
1977 栗毛
[血統][産駒]","Sharpen Up
1969 栗毛
[血統][産駒]","エタン
1961 栗毛",Native Dancer,Mixed Marriage,"Rocchetta
1961 栗毛",Rockefella,Chambiges,"Moiety Bird
1971 栗毛
[血統][産駒]","ファルコン
1964 鹿毛",Milesian,Pretty Swift,"Gaska
1961 栗毛",ジルドレ,Sally Deans,"Lady of Renown
1979 鹿毛
[血統][産駒]","His Majesty
1968 鹿毛
[血統][産駒]","Ribot
1952 鹿毛",Tenerani,Romanella,"Flower Bowl
1952 鹿毛",Alibhai,Flower Bed,"Fair Renown
1972 栗毛
[血統][産駒]","Stage Door Johnny
1965 栗毛",Prince John,Peroxide Blonde,"Luiana
1963 栗毛",My Babu,Banquet Bell,"コダマエデン
1978 黒鹿毛
[血統][産駒]
FNo.[7-c]","ネプテューヌス
Neptunus(仏)
1961 黒鹿毛
[血統][産駒]","Neptune
1955
[血統][産駒]","Crafty Admiral
1948 鹿毛",Fighting Fox,Admiral's Lady,"Timely Tune
1948 鹿毛",Eight Thirty,Gala Song,"Bastia
1951 鹿毛
[血統][産駒]","Victrix
1934 鹿毛",Kantar,Victory,"Barberybush
1934 栗毛",Ksar,Pervencheres,"コダマオーカン
1964 鹿毛
[血統][産駒]","コダマ
1957 栗毛
[血統][産駒]","ブツフラー
1952 栗毛",Prince Chevalier,Monsoon,"シラオキ
1946 栗毛",プリメロ,第弐スターカツプ,"シユンライ
1956 鹿毛
[血統][産駒]","ライジングフレーム
1947 黒鹿毛",The Phoenix,Admirable,"クモタヘ
1946 鹿毛",クモハタ,新雪
173,1998101415,"ベストタイアップ
1992 鹿毛
[血統][産駒]
ノーザンテースト系","アンバーシャダイ
1977 鹿毛
[血統][産駒]","ノーザンテースト
Northern Taste(加)
1971 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Lady Victoria
1962 黒鹿毛",Victoria Park,Lady Angela,"クリアアンバー
Clear Amber(米)
1967 黒鹿毛
[血統][産駒]","Ambiopoise
1958 黒鹿毛",Ambiorix,Bull Poise,"One Clear Call
1960 鹿毛",Gallant Man,Europa,"ミスタイモア
Miss Taymore(米)
1977 黒鹿毛
[血統][産駒]","Sham
1970 鹿毛
[血統][産駒]","Pretense
1963 黒鹿毛",Endeavour,Imitation,"Sequoia
1955 鹿毛",Princequillo,The Squaw,"Bend an Oar
1967 鹿毛
[血統][産駒]","Never Bend
1960 鹿毛",Nasrullah,Lalun,"Up Oars
1962 青鹿毛",Turn-to,Nile Lily,"ジュピターガール
1989 栗毛
[血統][産駒]
FNo.[23-b]","パークリージェント
Park Regent(加)
1981 鹿毛
[血統][産駒]","Vice Regent
1967 栗毛
[血統][産駒]","Northern Dancer
1961 鹿毛",Nearctic,Natalma,"Victoria Regina
1958 栗毛",Menetrier,Victoriana,"Miss Attractive
1970 鹿毛
[血統][産駒]","Victoria Park
1957 鹿毛",Chop Chop,Victoriana,"Nice Princess
1964 栗毛",Le Beau Prince,Happy Night,"ダイナショール
1982 栗毛
[血統][産駒]","ディクタス
Dictus(仏)
1967 栗毛
[血統][産駒]","Sanctus
1960 黒鹿毛",Fine Top,Sanelta,"Doronic
1960 栗毛",Worden,Dulzetta,"ギルバーツガール
Gilberts Girl(英)
1971 鹿毛
[血統][産駒]","Klairon
1952 鹿毛",Clarion,Kalmia,"クンバヤ
1966 黒鹿毛",Le Haar,Philda
